Category,Quality,Country,Year,Cases
Irish Whiskey,Super Premium,DF Indonesia,2012,
Irish Whiskey,Super Premium,DF Indonesia,2013,
Irish Whiskey,Super Premium,DF Indonesia,2014,
Irish Whiskey,Super Premium,DF Indonesia,2015,
Irish Whiskey,Super Premium,DF Indonesia,2016,
Irish Whiskey,Super Premium,DF Israel,1990,
Irish Whiskey,Super Premium,DF Israel,1991,
Irish Whiskey,Super Premium,DF Israel,1992,
Irish Whiskey,Super Premium,DF Israel,1993,
Irish Whiskey,Super Premium,DF Israel,1994,
Irish Whiskey,Super Premium,DF Israel,1995,
Irish Whiskey,Super Premium,DF Israel,1996,
Irish Whiskey,Super Premium,DF Israel,1997,
Irish Whiskey,Super Premium,DF Israel,1998,
Irish Whiskey,Super Premium,DF Israel,1999,
Irish Whiskey,Super Premium,DF Israel,2000,
Irish Whiskey,Super Premium,DF Israel,2001,
Irish Whiskey,Super Premium,DF Israel,2002,10
Irish Whiskey,Super Premium,DF Israel,2003,15
Irish Whiskey,Super Premium,DF Israel,2004,15
Irish Whiskey,Super Premium,DF Israel,2005,
Irish Whiskey,Super Premium,DF Israel,2006,
Irish Whiskey,Super Premium,DF Israel,2007,
Irish Whiskey,Super Premium,DF Israel,2008,
Irish Whiskey,Super Premium,DF Israel,2009,
Irish Whiskey,Super Premium,DF Israel,2010,
Irish Whiskey,Super Premium,DF Israel,2011,
Irish Whiskey,Super Premium,DF Israel,2012,
Irish Whiskey,Super Premium,DF Israel,2013,
Irish Whiskey,Super Premium,DF Israel,2014,
Irish Whiskey,Super Premium,DF Israel,2015,
Irish Whiskey,Super Premium,DF Israel,2016,
Irish Whiskey,Super Premium,DF Italy,1990,
Irish Whiskey,Super Premium,DF Italy,1991,
Irish Whiskey,Super Premium,DF Italy,1992,
Irish Whiskey,Super Premium,DF Italy,1993,
Irish Whiskey,Super Premium,DF Italy,1994,
Irish Whiskey,Super Premium,DF Italy,1995,50
Irish Whiskey,Super Premium,DF Italy,1996,25
Irish Whiskey,Super Premium,DF Italy,1997,20
Irish Whiskey,Super Premium,DF Italy,1998,15
Irish Whiskey,Super Premium,DF Italy,1999,10
Irish Whiskey,Super Premium,DF Italy,2000,
Irish Whiskey,Super Premium,DF Italy,2001,
Irish Whiskey,Super Premium,DF Italy,2002,
Irish Whiskey,Super Premium,DF Italy,2003,
Irish Whiskey,Super Premium,DF Italy,2004,
Irish Whiskey,Super Premium,DF Italy,2005,
Irish Whiskey,Super Premium,DF Italy,2006,
Irish Whiskey,Super Premium,DF Italy,2007,
Irish Whiskey,Super Premium,DF Italy,2008,
Irish Whiskey,Super Premium,DF Italy,2009,
Irish Whiskey,Super Premium,DF Italy,2010,
Irish Whiskey,Super Premium,DF Italy,2011,10
Irish Whiskey,Super Premium,DF Italy,2012,
Irish Whiskey,Super Premium,DF Italy,2013,
Irish Whiskey,Super Premium,DF Italy,2014,
Irish Whiskey,Super Premium,DF Italy,2015,
Irish Whiskey,Super Premium,DF Italy,2016,
Irish Whiskey,Super Premium,DF Poland,1990,
Irish Whiskey,Super Premium,DF Poland,1991,
Irish Whiskey,Super Premium,DF Poland,1992,
Irish Whiskey,Super Premium,DF Poland,1993,
Irish Whiskey,Super Premium,DF Poland,1994,
Irish Whiskey,Super Premium,DF Poland,1995,
Irish Whiskey,Super Premium,DF Poland,1996,
Irish Whiskey,Super Premium,DF Poland,1997,
Irish Whiskey,Super Premium,DF Poland,1998,
Irish Whiskey,Super Premium,DF Poland,1999,
Irish Whiskey,Super Premium,DF Poland,2000,
Irish Whiskey,Super Premium,DF Poland,2001,
Irish Whiskey,Super Premium,DF Poland,2002,
Irish Whiskey,Super Premium,DF Poland,2003,
Irish Whiskey,Super Premium,DF Poland,2004,
Irish Whiskey,Super Premium,DF Poland,2005,
Irish Whiskey,Super Premium,DF Poland,2006,
Irish Whiskey,Super Premium,DF Poland,2007,
Irish Whiskey,Super Premium,DF Poland,2008,
Irish Whiskey,Super Premium,DF Poland,2009,
Irish Whiskey,Super Premium,DF Poland,2010,
Irish Whiskey,Super Premium,DF Poland,2011,5
Irish Whiskey,Super Premium,DF Poland,2012,
Irish Whiskey,Super Premium,DF Poland,2013,5
Irish Whiskey,Super Premium,DF Poland,2014,
Irish Whiskey,Super Premium,DF Poland,2015,
Irish Whiskey,Super Premium,DF Poland,2016,
Irish Whiskey,Super Premium,DF Rest of Africa,1990,
Irish Whiskey,Super Premium,DF Rest of Africa,1991,
Irish Whiskey,Super Premium,DF Rest of Africa,1992,
Irish Whiskey,Super Premium,DF Rest of Africa,1993,
Irish Whiskey,Super Premium,DF Rest of Africa,1994,
Irish Whiskey,Super Premium,DF Rest of Africa,1995,
Irish Whiskey,Super Premium,DF Rest of Africa,1996,
Irish Whiskey,Super Premium,DF Rest of Africa,1997,
Irish Whiskey,Super Premium,DF Rest of Africa,1998,
Irish Whiskey,Super Premium,DF Rest of Africa,1999,
Irish Whiskey,Super Premium,DF Rest of Africa,2000,25
Irish Whiskey,Super Premium,DF Rest of Africa,2001,25
Irish Whiskey,Super Premium,DF Rest of Africa,2002,25
Irish Whiskey,Super Premium,DF Rest of Africa,2003,25
Irish Whiskey,Super Premium,DF Rest of Africa,2004,25
Irish Whiskey,Super Premium,DF Rest of Africa,2005,
Irish Whiskey,Super Premium,DF Rest of Africa,2006,
Irish Whiskey,Super Premium,DF Rest of Africa,2007,
Irish Whiskey,Super Premium,DF Rest of Africa,2008,
Irish Whiskey,Super Premium,DF Rest of Africa,2009,
Irish Whiskey,Super Premium,DF Rest of Africa,2010,
Irish Whiskey,Super Premium,DF Rest of Africa,2011,
Irish Whiskey,Super Premium,DF Rest of Africa,2012,5
Irish Whiskey,Super Premium,DF Rest of Africa,2013,
Irish Whiskey,Super Premium,DF Rest of Africa,2014,
Irish Whiskey,Super Premium,DF Rest of Africa,2015,
Irish Whiskey,Super Premium,DF Rest of Africa,2016,
Irish Whiskey,Super Premium,DF Rest of Australasia,1990,
Irish Whiskey,Super Premium,DF Rest of Australasia,1991,
Irish Whiskey,Super Premium,DF Rest of Australasia,1992,
Irish Whiskey,Super Premium,DF Rest of Australasia,1993,
Irish Whiskey,Super Premium,DF Rest of Australasia,1994,50
Irish Whiskey,Super Premium,DF Rest of Australasia,1995,50
Irish Whiskey,Super Premium,DF Rest of Australasia,1996,
Irish Whiskey,Super Premium,DF Rest of Australasia,1997,
Irish Whiskey,Super Premium,DF Rest of Australasia,1998,
Irish Whiskey,Super Premium,DF Rest of Australasia,1999,
Irish Whiskey,Super Premium,DF Rest of Australasia,2000,
Irish Whiskey,Super Premium,DF Rest of Australasia,2001,
Irish Whiskey,Super Premium,DF Rest of Australasia,2002,
Irish Whiskey,Super Premium,DF Rest of Australasia,2003,
Irish Whiskey,Super Premium,DF Rest of Australasia,2004,
Irish Whiskey,Super Premium,DF Rest of Australasia,2005,
Irish Whiskey,Super Premium,DF Rest of Australasia,2006,
Irish Whiskey,Super Premium,DF Rest of Australasia,2007,
Irish Whiskey,Super Premium,DF Rest of Australasia,2008,
Irish Whiskey,Super Premium,DF Rest of Australasia,2009,5
Irish Whiskey,Super Premium,DF Rest of Australasia,2010,
Irish Whiskey,Super Premium,DF Rest of Australasia,2011,
Irish Whiskey,Super Premium,DF Rest of Australasia,2012,
Irish Whiskey,Super Premium,DF Rest of Australasia,2013,
Irish Whiskey,Super Premium,DF Rest of Australasia,2014,
Irish Whiskey,Super Premium,DF Rest of Australasia,2015,
Irish Whiskey,Super Premium,DF Rest of Australasia,2016,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,1990,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,1991,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,1992,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,1993,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,1994,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,1995,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,1996,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,1997,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,1998,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,1999,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2000,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2001,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2002,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2003,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2004,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2005,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2006,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2007,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2008,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2009,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2010,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2011,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2012,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2013,5
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2014,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2015,
Irish Whiskey,Super Premium,DF Rest of Central & Eastern Europe,2016,
Irish Whiskey,Super Premium,DF Rest of East Asia,1990,
Irish Whiskey,Super Premium,DF Rest of East Asia,1991,
Irish Whiskey,Super Premium,DF Rest of East Asia,1992,
Irish Whiskey,Super Premium,DF Rest of East Asia,1993,
Irish Whiskey,Super Premium,DF Rest of East Asia,1994,100
Irish Whiskey,Super Premium,DF Rest of East Asia,1995,150
Irish Whiskey,Super Premium,DF Rest of East Asia,1996,100
Irish Whiskey,Super Premium,DF Rest of East Asia,1997,50
Irish Whiskey,Super Premium,DF Rest of East Asia,1998,
Irish Whiskey,Super Premium,DF Rest of East Asia,1999,
Irish Whiskey,Super Premium,DF Rest of East Asia,2000,
Irish Whiskey,Super Premium,DF Rest of East Asia,2001,
Irish Whiskey,Super Premium,DF Rest of East Asia,2002,
Irish Whiskey,Super Premium,DF Rest of East Asia,2003,
Irish Whiskey,Super Premium,DF Rest of East Asia,2004,
Irish Whiskey,Super Premium,DF Rest of East Asia,2005,
Irish Whiskey,Super Premium,DF Rest of East Asia,2006,
Irish Whiskey,Super Premium,DF Rest of East Asia,2007,
Irish Whiskey,Super Premium,DF Rest of East Asia,2008,
Irish Whiskey,Super Premium,DF Rest of East Asia,2009,
Irish Whiskey,Super Premium,DF Rest of East Asia,2010,
Irish Whiskey,Super Premium,DF Rest of East Asia,2011,
Irish Whiskey,Super Premium,DF Rest of East Asia,2012,
Irish Whiskey,Super Premium,DF Rest of East Asia,2013,
Irish Whiskey,Super Premium,DF Rest of East Asia,2014,
Irish Whiskey,Super Premium,DF Rest of East Asia,2015,
Irish Whiskey,Super Premium,DF Rest of East Asia,2016,
Irish Whiskey,Super Premium,DF Rest of Latin America,1990,
Irish Whiskey,Super Premium,DF Rest of Latin America,1991,
Irish Whiskey,Super Premium,DF Rest of Latin America,1992,
Irish Whiskey,Super Premium,DF Rest of Latin America,1993,
Irish Whiskey,Super Premium,DF Rest of Latin America,1994,
Irish Whiskey,Super Premium,DF Rest of Latin America,1995,50
Irish Whiskey,Super Premium,DF Rest of Latin America,1996,25
Irish Whiskey,Super Premium,DF Rest of Latin America,1997,25
Irish Whiskey,Super Premium,DF Rest of Latin America,1998,25
Irish Whiskey,Super Premium,DF Rest of Latin America,1999,25
Irish Whiskey,Super Premium,DF Rest of Latin America,2000,25
Irish Whiskey,Super Premium,DF Rest of Latin America,2001,15
Irish Whiskey,Super Premium,DF Rest of Latin America,2002,10
Irish Whiskey,Super Premium,DF Rest of Latin America,2003,5
Irish Whiskey,Super Premium,DF Rest of Latin America,2004,
Irish Whiskey,Super Premium,DF Rest of Latin America,2005,
Irish Whiskey,Super Premium,DF Rest of Latin America,2006,
Irish Whiskey,Super Premium,DF Rest of Latin America,2007,
Irish Whiskey,Super Premium,DF Rest of Latin America,2008,
Irish Whiskey,Super Premium,DF Rest of Latin America,2009,
Irish Whiskey,Super Premium,DF Rest of Latin America,2010,
Irish Whiskey,Super Premium,DF Rest of Latin America,2011,
Irish Whiskey,Super Premium,DF Rest of Latin America,2012,
Irish Whiskey,Super Premium,DF Rest of Latin America,2013,
Irish Whiskey,Super Premium,DF Rest of Latin America,2014,
Irish Whiskey,Super Premium,DF Rest of Latin America,2015,
Irish Whiskey,Super Premium,DF Rest of Latin America,2016,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,1990,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,1991,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,1992,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,1993,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,1994,50
Irish Whiskey,Super Premium,DF Rest of Southern Europe,1995,50
Irish Whiskey,Super Premium,DF Rest of Southern Europe,1996,50
Irish Whiskey,Super Premium,DF Rest of Southern Europe,1997,50
Irish Whiskey,Super Premium,DF Rest of Southern Europe,1998,50
Irish Whiskey,Super Premium,DF Rest of Southern Europe,1999,25
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2000,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2001,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2002,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2003,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2004,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2005,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2006,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2007,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2008,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2009,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2010,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2011,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2012,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2013,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2014,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2015,
Irish Whiskey,Super Premium,DF Rest of Southern Europe,2016,
Irish Whiskey,Super Premium,DF Rest of World,1990,
Irish Whiskey,Super Premium,DF Rest of World,1991,
Irish Whiskey,Super Premium,DF Rest of World,1992,
Irish Whiskey,Super Premium,DF Rest of World,1993,
Irish Whiskey,Super Premium,DF Rest of World,1994,50
Irish Whiskey,Super Premium,DF Rest of World,1995,50
Irish Whiskey,Super Premium,DF Rest of World,1996,50
Irish Whiskey,Super Premium,DF Rest of World,1997,50
Irish Whiskey,Super Premium,DF Rest of World,1998,50
Irish Whiskey,Super Premium,DF Rest of World,1999,25
Irish Whiskey,Super Premium,DF Rest of World,2000,
Irish Whiskey,Super Premium,DF Rest of World,2001,
Irish Whiskey,Super Premium,DF Rest of World,2002,
Irish Whiskey,Super Premium,DF Rest of World,2003,
Irish Whiskey,Super Premium,DF Rest of World,2004,
Irish Whiskey,Super Premium,DF Rest of World,2005,
Irish Whiskey,Super Premium,DF Rest of World,2006,
Irish Whiskey,Super Premium,DF Rest of World,2007,
Irish Whiskey,Super Premium,DF Rest of World,2008,
Irish Whiskey,Super Premium,DF Rest of World,2009,
Irish Whiskey,Super Premium,DF Rest of World,2010,
Irish Whiskey,Super Premium,DF Rest of World,2011,
Irish Whiskey,Super Premium,DF Rest of World,2012,
Irish Whiskey,Super Premium,DF Rest of World,2013,
Irish Whiskey,Super Premium,DF Rest of World,2014,
Irish Whiskey,Super Premium,DF Rest of World,2015,
Irish Whiskey,Super Premium,DF Rest of World,2016,
Irish Whiskey,Super Premium,DF Russia,1990,
Irish Whiskey,Super Premium,DF Russia,1991,
Irish Whiskey,Super Premium,DF Russia,1992,
Irish Whiskey,Super Premium,DF Russia,1993,
Irish Whiskey,Super Premium,DF Russia,1994,
Irish Whiskey,Super Premium,DF Russia,1995,
Irish Whiskey,Super Premium,DF Russia,1996,
Irish Whiskey,Super Premium,DF Russia,1997,
Irish Whiskey,Super Premium,DF Russia,1998,
Irish Whiskey,Super Premium,DF Russia,1999,
Irish Whiskey,Super Premium,DF Russia,2000,
Irish Whiskey,Super Premium,DF Russia,2001,25
Irish Whiskey,Super Premium,DF Russia,2002,20
Irish Whiskey,Super Premium,DF Russia,2003,
Irish Whiskey,Super Premium,DF Russia,2004,
Irish Whiskey,Super Premium,DF Russia,2005,
Irish Whiskey,Super Premium,DF Russia,2006,
Irish Whiskey,Super Premium,DF Russia,2007,
Irish Whiskey,Super Premium,DF Russia,2008,
Irish Whiskey,Super Premium,DF Russia,2009,
Irish Whiskey,Super Premium,DF Russia,2010,
Irish Whiskey,Super Premium,DF Russia,2011,60
Irish Whiskey,Super Premium,DF Russia,2012,100
Irish Whiskey,Super Premium,DF Russia,2013,100
Irish Whiskey,Super Premium,DF Russia,2014,100
Irish Whiskey,Super Premium,DF Russia,2015,
Irish Whiskey,Super Premium,DF Russia,2016,
Irish Whiskey,Super Premium,DF Singapore,1990,
Irish Whiskey,Super Premium,DF Singapore,1991,
Irish Whiskey,Super Premium,DF Singapore,1992,
Irish Whiskey,Super Premium,DF Singapore,1993,
Irish Whiskey,Super Premium,DF Singapore,1994,50
Irish Whiskey,Super Premium,DF Singapore,1995,100
Irish Whiskey,Super Premium,DF Singapore,1996,100
Irish Whiskey,Super Premium,DF Singapore,1997,75
Irish Whiskey,Super Premium,DF Singapore,1998,25
Irish Whiskey,Super Premium,DF Singapore,1999,25
Irish Whiskey,Super Premium,DF Singapore,2000,30
Irish Whiskey,Super Premium,DF Singapore,2001,20
Irish Whiskey,Super Premium,DF Singapore,2002,15
Irish Whiskey,Super Premium,DF Singapore,2003,15
Irish Whiskey,Super Premium,DF Singapore,2004,
Irish Whiskey,Super Premium,DF Singapore,2005,5
Irish Whiskey,Super Premium,DF Singapore,2006,
Irish Whiskey,Super Premium,DF Singapore,2007,
Irish Whiskey,Super Premium,DF Singapore,2008,
Irish Whiskey,Super Premium,DF Singapore,2009,
Irish Whiskey,Super Premium,DF Singapore,2010,
Irish Whiskey,Super Premium,DF Singapore,2011,
Irish Whiskey,Super Premium,DF Singapore,2012,
Irish Whiskey,Super Premium,DF Singapore,2013,
Irish Whiskey,Super Premium,DF Singapore,2014,
Irish Whiskey,Super Premium,DF Singapore,2015,
Irish Whiskey,Super Premium,DF Singapore,2016,
Irish Whiskey,Super Premium,DF South Korea,1990,
Irish Whiskey,Super Premium,DF South Korea,1991,
Irish Whiskey,Super Premium,DF South Korea,1992,
Irish Whiskey,Super Premium,DF South Korea,1993,
Irish Whiskey,Super Premium,DF South Korea,1994,
Irish Whiskey,Super Premium,DF South Korea,1995,250
Irish Whiskey,Super Premium,DF South Korea,1996,225
Irish Whiskey,Super Premium,DF South Korea,1997,125
Irish Whiskey,Super Premium,DF South Korea,1998,
Irish Whiskey,Super Premium,DF South Korea,1999,180
Irish Whiskey,Super Premium,DF South Korea,2000,200
Irish Whiskey,Super Premium,DF South Korea,2001,75
Irish Whiskey,Super Premium,DF South Korea,2002,75
Irish Whiskey,Super Premium,DF South Korea,2003,100
Irish Whiskey,Super Premium,DF South Korea,2004,25
Irish Whiskey,Super Premium,DF South Korea,2005,25
Irish Whiskey,Super Premium,DF South Korea,2006,25
Irish Whiskey,Super Premium,DF South Korea,2007,
Irish Whiskey,Super Premium,DF South Korea,2008,
Irish Whiskey,Super Premium,DF South Korea,2009,
Irish Whiskey,Super Premium,DF South Korea,2010,
Irish Whiskey,Super Premium,DF South Korea,2011,
Irish Whiskey,Super Premium,DF South Korea,2012,
Irish Whiskey,Super Premium,DF South Korea,2013,
Irish Whiskey,Super Premium,DF South Korea,2014,
Irish Whiskey,Super Premium,DF South Korea,2015,
Irish Whiskey,Super Premium,DF South Korea,2016,
Irish Whiskey,Super Premium,DF Switzerland,1990,
Irish Whiskey,Super Premium,DF Switzerland,1991,
Irish Whiskey,Super Premium,DF Switzerland,1992,
Irish Whiskey,Super Premium,DF Switzerland,1993,
Irish Whiskey,Super Premium,DF Switzerland,1994,
Irish Whiskey,Super Premium,DF Switzerland,1995,
Irish Whiskey,Super Premium,DF Switzerland,1996,
Irish Whiskey,Super Premium,DF Switzerland,1997,
Irish Whiskey,Super Premium,DF Switzerland,1998,
Irish Whiskey,Super Premium,DF Switzerland,1999,
Irish Whiskey,Super Premium,DF Switzerland,2000,
Irish Whiskey,Super Premium,DF Switzerland,2001,5
Irish Whiskey,Super Premium,DF Switzerland,2002,10
Irish Whiskey,Super Premium,DF Switzerland,2003,5
Irish Whiskey,Super Premium,DF Switzerland,2004,10
Irish Whiskey,Super Premium,DF Switzerland,2005,10
Irish Whiskey,Super Premium,DF Switzerland,2006,
Irish Whiskey,Super Premium,DF Switzerland,2007,
Irish Whiskey,Super Premium,DF Switzerland,2008,
Irish Whiskey,Super Premium,DF Switzerland,2009,
Irish Whiskey,Super Premium,DF Switzerland,2010,
